time,open,high,low,close,volume
2025-10-28 05:00:00+00:00,151.878,152.357,151.76,151.952,61452
2025-10-28 09:00:00+00:00,151.952,152.221,151.824,152.133,48481
2025-10-28 13:00:00+00:00,152.133,152.374,151.854,152.114,65034
2025-10-28 17:00:00+00:00,152.112,152.246,151.948,152.116,23522
2025-10-28 21:00:00+00:00,152.119,152.198,151.538,151.635,30362
2025-10-29 01:00:00+00:00,151.636,152.145,151.554,152.078,38366
2025-10-29 05:00:00+00:00,152.078,152.546,152.002,152.336,45163
2025-10-29 09:00:00+00:00,152.336,152.47,152.14,152.242,37403
2025-10-29 13:00:00+00:00,152.242,152.244,151.865,152.152,52109
2025-10-29 17:00:00+00:00,152.152,153.064,152.091,152.74,86305
2025-10-29 21:00:00+00:00,152.694,152.948,152.506,152.636,22458
2025-10-30 01:00:00+00:00,152.637,153.137,152.163,152.769,71750
2025-10-30 05:00:00+00:00,152.771,153.89,152.678,153.748,71439
2025-10-30 09:00:00+00:00,153.75,154.294,153.622,154.294,52586
2025-10-30 13:00:00+00:00,154.296,154.449,154.046,154.1,68064
2025-10-30 17:00:00+00:00,154.1,154.172,154.022,154.149,23670
2025-10-30 21:00:00+00:00,154.136,154.168,153.824,153.897,19982
2025-10-31 01:00:00+00:00,153.896,154.07,153.653,153.938,31663
2025-10-31 05:00:00+00:00,153.938,154.416,153.832,154.248,45390
2025-10-31 09:00:00+00:00,154.247,154.294,153.894,154.137,37945
2025-10-31 13:00:00+00:00,154.138,154.232,153.894,154.116,63789
2025-10-31 17:00:00+00:00,154.116,154.176,153.97,154.017,24565
2025-11-02 22:00:00+00:00,154.043,154.253,154.022,154.117,19780
2025-11-03 02:00:00+00:00,154.118,154.135,153.989,154.123,16000
2025-11-03 06:00:00+00:00,154.124,154.286,154.053,154.168,31267
2025-11-03 10:00:00+00:00,154.168,154.3,154.098,154.252,23855
2025-11-03 14:00:00+00:00,154.251,154.274,153.926,154.154,45710
2025-11-03 18:00:00+00:00,154.154,154.254,154.116,154.212,17827
2025-11-03 22:00:00+00:00,154.25,154.486,154.176,154.33,23948
2025-11-04 02:00:00+00:00,154.33,154.36,153.689,153.735,38340
2025-11-04 06:00:00+00:00,153.734,153.794,153.331,153.487,62058
2025-11-04 10:00:00+00:00,153.486,153.628,153.318,153.39,44351
2025-11-04 14:00:00+00:00,153.39,153.644,153.34,153.592,54632
2025-11-04 18:00:00+00:00,153.591,153.693,153.546,153.666,28073
2025-11-04 22:00:00+00:00,153.668,153.752,152.958,153.166,38812
2025-11-05 02:00:00+00:00,153.166,153.568,153.068,153.522,41266
2025-11-05 06:00:00+00:00,153.522,153.744,153.42,153.692,45049
2025-11-05 10:00:00+00:00,153.691,153.992,153.565,153.982,41369
2025-11-05 14:00:00+00:00,153.984,154.357,153.897,154.078,55012
2025-11-05 18:00:00+00:00,154.077,154.146,154.008,154.114,17162
2025-11-05 22:00:00+00:00,154.106,154.142,153.803,153.872,22088
2025-11-06 02:00:00+00:00,153.872,154.029,153.794,153.884,21310
2025-11-06 06:00:00+00:00,153.885,154.008,153.531,153.722,34695
2025-11-06 10:00:00+00:00,153.722,153.777,153.401,153.506,32166
2025-11-06 14:00:00+00:00,153.504,153.588,152.832,153.015,59685
2025-11-06 18:00:00+00:00,153.013,153.158,152.923,153.072,24188
2025-11-06 22:00:00+00:00,153.041,153.308,152.82,153.131,32305
2025-11-07 02:00:00+00:00,153.13,153.368,152.966,153.352,27988
2025-11-07 06:00:00+00:00,153.354,153.542,153.351,153.494,34313
2025-11-07 10:00:00+00:00,153.493,153.498,153.01,153.36,39779
2025-11-07 14:00:00+00:00,153.361,153.478,153.015,153.096,68670
2025-11-07 18:00:00+00:00,153.095,153.596,153.036,153.41,32833
2025-11-09 22:00:00+00:00,153.75,153.956,153.404,153.836,37228
2025-11-10 02:00:00+00:00,153.835,154.074,153.786,153.942,28984
2025-11-10 06:00:00+00:00,153.941,154.232,153.902,154.16,43136
2025-11-10 10:00:00+00:00,154.16,154.25,153.985,154.062,29257
2025-11-10 14:00:00+00:00,154.062,154.166,153.892,153.956,48448
2025-11-10 18:00:00+00:00,153.956,154.172,153.923,154.132,21226
2025-11-10 22:00:00+00:00,154.062,154.496,154.053,154.325,25819
2025-11-11 02:00:00+00:00,154.324,154.393,154.086,154.13,27073
2025-11-11 06:00:00+00:00,154.128,154.443,154.09,154.331,32621
2025-11-11 10:00:00+00:00,154.334,154.363,153.666,153.778,40360
2025-11-11 14:00:00+00:00,153.776,154.134,153.702,154.076,45361
2025-11-11 18:00:00+00:00,154.077,154.178,154.052,154.156,17305
2025-11-11 22:00:00+00:00,154.13,154.352,154.05,154.323,25786
2025-11-12 02:00:00+00:00,154.33,154.794,154.238,154.644,29499
2025-11-12 06:00:00+00:00,154.645,154.91,154.492,154.846,36504
2025-11-12 10:00:00+00:00,154.846,154.994,154.706,154.944,33076
2025-11-12 14:00:00+00:00,154.943,155.047,154.498,154.598,47018
2025-11-12 18:00:00+00:00,154.598,154.87,154.584,154.815,21514
2025-11-12 22:00:00+00:00,154.773,155.02,154.693,154.736,26038
2025-11-13 02:00:00+00:00,154.731,155.001,154.626,154.954,27442
2025-11-13 06:00:00+00:00,154.954,155.009,154.323,154.53,46426
2025-11-13 10:00:00+00:00,154.53,154.766,154.484,154.65,40725
2025-11-13 14:00:00+00:00,154.65,154.678,154.128,154.318,73417
2025-11-13 18:00:00+00:00,154.318,154.588,154.272,154.536,36436
2025-11-13 22:00:00+00:00,154.499,154.744,154.441,154.508,27852
2025-11-14 02:00:00+00:00,154.508,154.578,154.31,154.484,29485
2025-11-14 06:00:00+00:00,154.484,154.736,154.436,154.696,48288
2025-11-14 10:00:00+00:00,154.696,154.764,153.617,154.089,62135
2025-11-14 14:00:00+00:00,154.088,154.744,153.982,154.643,75360
2025-11-14 18:00:00+00:00,154.642,154.664,154.502,154.524,24714
2025-11-16 22:00:00+00:00,154.575,154.66,154.419,154.578,28812
2025-11-17 02:00:00+00:00,154.577,154.788,154.574,154.69,23315
2025-11-17 06:00:00+00:00,154.69,154.832,154.628,154.754,36459
2025-11-17 10:00:00+00:00,154.755,154.917,154.697,154.89,28636
2025-11-17 14:00:00+00:00,154.89,155.31,154.866,155.16,46215
2025-11-17 18:00:00+00:00,155.16,155.271,155.072,155.264,26343
2025-11-17 22:00:00+00:00,155.239,155.382,155.146,155.202,28469
2025-11-18 02:00:00+00:00,155.203,155.287,154.816,155.084,45958
2025-11-18 06:00:00+00:00,155.086,155.266,154.87,155.232,67846
2025-11-18 10:00:00+00:00,155.232,155.442,155.062,155.173,51523
2025-11-18 14:00:00+00:00,155.172,155.696,155.053,155.692,81876
2025-11-18 18:00:00+00:00,155.692,155.735,155.48,155.522,38666
2025-11-18 22:00:00+00:00,155.5,155.592,155.374,155.498,30423
2025-11-19 02:00:00+00:00,155.498,155.555,155.215,155.372,42653
2025-11-19 06:00:00+00:00,155.37,155.966,155.326,155.956,47584
2025-11-19 10:00:00+00:00,155.956,156.296,155.936,156.284,45409
2025-11-19 14:00:00+00:00,156.284,156.868,156.266,156.756,74840
2025-11-19 18:00:00+00:00,156.758,157.186,156.691,157.169,44623
2025-11-19 22:00:00+00:00,157.144,157.437,156.88,157.424,37875
2025-11-20 02:00:00+00:00,157.425,157.576,157.262,157.56,38801
2025-11-20 06:00:00+00:00,157.56,157.782,157.11,157.182,53672
2025-11-20 10:00:00+00:00,157.181,157.884,157.154,157.571,62357
2025-11-20 14:00:00+00:00,157.571,157.895,157.264,157.518,111067
2025-11-20 18:00:00+00:00,157.519,157.696,157.43,157.466,50544
2025-11-20 22:00:00+00:00,157.506,157.543,157.192,157.488,39032
2025-11-21 02:00:00+00:00,157.489,157.492,157.086,157.228,41392
2025-11-21 06:00:00+00:00,157.227,157.26,156.566,156.762,63613
2025-11-21 10:00:00+00:00,156.762,156.897,156.554,156.816,79215
2025-11-21 14:00:00+00:00,156.818,156.966,156.202,156.544,110077
2025-11-21 18:00:00+00:00,156.544,156.645,156.264,156.409,36710
2025-11-23 22:00:00+00:00,156.443,156.803,156.407,156.726,26783
2025-11-24 02:00:00+00:00,156.722,156.74,156.498,156.58,24211
2025-11-24 06:00:00+00:00,156.582,156.938,156.544,156.75,47756
2025-11-24 10:00:00+00:00,156.751,156.989,156.7,156.919,50279
2025-11-24 14:00:00+00:00,156.918,157.188,156.742,156.886,61007
2025-11-24 18:00:00+00:00,156.884,156.926,156.714,156.922,23930
2025-11-24 22:00:00+00:00,156.861,156.984,156.555,156.65,26654
2025-11-25 02:00:00+00:00,156.651,156.851,156.608,156.736,24309
2025-11-25 06:00:00+00:00,156.736,156.8,156.144,156.302,42392
2025-11-25 10:00:00+00:00,156.306,156.522,156.031,156.147,49982
2025-11-25 14:00:00+00:00,156.148,156.337,155.804,155.9,80500
2025-11-25 18:00:00+00:00,155.9,156.188,155.809,156.073,29274
2025-11-25 22:00:00+00:00,156.0,156.373,155.814,155.948,31923
2025-11-26 02:00:00+00:00,155.947,156.185,155.652,156.116,42566
2025-11-26 06:00:00+00:00,156.117,156.504,156.048,156.456,51104
2025-11-26 10:00:00+00:00,156.455,156.688,156.326,156.664,60532
2025-11-26 14:00:00+00:00,156.664,156.738,156.288,156.407,53495
2025-11-26 18:00:00+00:00,156.408,156.51,156.347,156.47,20798
2025-11-26 22:00:00+00:00,156.481,156.49,155.72,156.054,29472
2025-11-27 02:00:00+00:00,156.051,156.186,155.814,155.994,27363
2025-11-27 06:00:00+00:00,155.994,156.404,155.916,156.358,30544
2025-11-27 10:00:00+00:00,156.358,156.391,156.247,156.268,21881
2025-11-27 14:00:00+00:00,156.27,156.37,156.234,156.332,15241
2025-11-27 18:00:00+00:00,156.331,156.369,156.264,156.303,4263
2025-11-27 22:00:00+00:00,156.29,156.583,156.174,156.377,25667
2025-11-28 02:00:00+00:00,156.376,156.414,156.1,156.35,134740
2025-11-28 06:00:00+00:00,156.35,156.44,156.224,156.325,134652
2025-11-28 10:00:00+00:00,156.323,156.388,156.004,156.02,79775
2025-11-28 14:00:00+00:00,156.018,156.394,155.984,156.211,61078
2025-11-28 18:00:00+00:00,156.214,156.245,156.068,156.191,25681
2025-11-30 22:00:00+00:00,156.12,156.153,155.488,155.644,49134
2025-12-01 02:00:00+00:00,155.644,155.656,155.396,155.598,33999
2025-12-01 06:00:00+00:00,155.599,155.695,155.26,155.288,53843
2025-12-01 10:00:00+00:00,155.286,155.344,154.663,154.844,56448
2025-12-01 14:00:00+00:00,154.844,155.386,154.838,155.352,63631
2025-12-01 18:00:00+00:00,155.35,155.524,155.342,155.484,21164
2025-12-01 22:00:00+00:00,155.474,155.776,155.429,155.632,23022
2025-12-02 02:00:00+00:00,155.633,155.734,155.552,155.654,25063
2025-12-02 06:00:00+00:00,155.655,156.086,155.638,155.962,40118
2025-12-02 10:00:00+00:00,155.964,156.078,155.894,155.975,35919
2025-12-02 14:00:00+00:00,155.976,156.181,155.753,155.946,61508
2025-12-02 18:00:00+00:00,155.947,156.02,155.808,155.884,32757
2025-12-02 22:00:00+00:00,155.875,155.906,155.606,155.658,19826
2025-12-03 02:00:00+00:00,155.658,155.808,155.63,155.694,20220
2025-12-03 06:00:00+00:00,155.694,155.757,155.512,155.622,38826
2025-12-03 10:00:00+00:00,155.62,155.644,155.22,155.49,43026
2025-12-03 14:00:00+00:00,155.492,155.611,155.01,155.128,77389
2025-12-03 18:00:00+00:00,155.128,155.32,155.073,155.229,23935
2025-12-03 22:00:00+00:00,155.268,155.416,155.022,155.262,26421
2025-12-04 02:00:00+00:00,155.262,155.542,155.186,155.224,35059
2025-12-04 06:00:00+00:00,155.224,155.452,154.775,154.815,53195
2025-12-04 10:00:00+00:00,154.814,155.062,154.509,154.804,57182
2025-12-04 14:00:00+00:00,154.804,154.968,154.556,154.938,65079
2025-12-04 18:00:00+00:00,154.94,155.146,154.897,155.12,37426
2025-12-04 22:00:00+00:00,155.079,155.231,154.916,155.018,23323
2025-12-05 02:00:00+00:00,155.016,155.159,154.545,154.601,32331
2025-12-05 06:00:00+00:00,154.598,154.966,154.343,154.916,52368
2025-12-05 10:00:00+00:00,154.917,155.265,154.891,155.198,41426
2025-12-05 14:00:00+00:00,155.198,155.494,155.115,155.286,55059
2025-12-05 18:00:00+00:00,155.287,155.381,155.242,155.34,17525
2025-12-07 22:00:00+00:00,155.219,155.386,154.914,154.921,29597
2025-12-08 02:00:00+00:00,154.916,155.268,154.9,155.202,30729
2025-12-08 06:00:00+00:00,155.203,155.546,155.104,155.477,40100
2025-12-08 10:00:00+00:00,155.476,155.662,155.411,155.628,38113
2025-12-08 14:00:00+00:00,155.627,155.986,155.391,155.752,58044
2025-12-08 18:00:00+00:00,155.75,155.962,155.706,155.928,23498
2025-12-08 22:00:00+00:00,155.875,156.039,155.769,155.8,22223
2025-12-09 02:00:00+00:00,155.8,156.116,155.744,156.012,27307
2025-12-09 06:00:00+00:00,156.012,156.434,155.96,156.086,47979
2025-12-09 10:00:00+00:00,156.088,156.516,156.045,156.342,48474
2025-12-09 14:00:00+00:00,156.342,156.926,156.312,156.918,60956
2025-12-09 18:00:00+00:00,156.919,156.956,156.812,156.894,21930
2025-12-09 22:00:00+00:00,156.838,156.94,156.67,156.71,22900
2025-12-10 02:00:00+00:00,156.712,156.728,156.56,156.708,19873
2025-12-10 06:00:00+00:00,156.707,156.89,156.581,156.819,34283
2025-12-10 10:00:00+00:00,156.82,156.86,156.55,156.551,33599
2025-12-10 14:00:00+00:00,156.55,156.63,156.248,156.308,43253
2025-12-10 18:00:00+00:00,156.309,156.684,155.795,156.023,77253
2025-12-10 22:00:00+00:00,155.959,156.038,155.57,155.719,31283
2025-12-11 02:00:00+00:00,155.718,156.073,155.487,156.066,34634
2025-12-11 06:00:00+00:00,156.067,156.164,155.784,155.866,45522
2025-12-11 10:00:00+00:00,155.866,155.951,155.23,155.286,52533
2025-12-11 14:00:00+00:00,155.287,155.298,154.945,155.242,63188
2025-12-11 18:00:00+00:00,155.242,155.674,155.214,155.572,34804
2025-12-11 22:00:00+00:00,155.582,155.771,155.448,155.668,30692
2025-12-12 02:00:00+00:00,155.668,155.773,155.632,155.743,23272
2025-12-12 06:00:00+00:00,155.744,155.911,155.542,155.888,38791
2025-12-12 10:00:00+00:00,155.888,156.13,155.774,156.046,30671
2025-12-12 14:00:00+00:00,156.047,156.102,155.676,155.782,56242
2025-12-12 18:00:00+00:00,155.782,155.939,155.719,155.838,25225
2025-12-14 22:00:00+00:00,155.877,155.986,155.605,155.614,18874
2025-12-15 02:00:00+00:00,155.617,155.651,155.031,155.034,30682
2025-12-15 06:00:00+00:00,155.035,155.295,154.938,154.966,39935
2025-12-15 10:00:00+00:00,154.968,155.161,154.854,155.161,31108
2025-12-15 14:00:00+00:00,155.163,155.368,154.837,155.31,51990
2025-12-15 18:00:00+00:00,155.309,155.4,155.193,155.206,15620
2025-12-15 22:00:00+00:00,155.217,155.25,154.736,154.864,35323
2025-12-16 02:00:00+00:00,154.862,154.925,154.684,154.844,35137
2025-12-16 06:00:00+00:00,154.845,154.979,154.772,154.838,40499
2025-12-16 10:00:00+00:00,154.838,154.905,154.396,154.718,55764
2025-12-16 14:00:00+00:00,154.716,154.998,154.465,154.681,81937
2025-12-16 18:00:00+00:00,154.682,154.926,154.57,154.721,33122
2025-12-16 22:00:00+00:00,154.711,154.874,154.513,154.677,29812
2025-12-17 02:00:00+00:00,154.676,155.175,154.676,155.152,33328
2025-12-17 06:00:00+00:00,155.152,155.599,155.128,155.532,42612
2025-12-17 10:00:00+00:00,155.532,155.64,155.385,155.438,38170
2025-12-17 14:00:00+00:00,155.437,155.634,155.35,155.534,52198
2025-12-17 18:00:00+00:00,155.535,155.752,155.496,155.693,20933
2025-12-17 22:00:00+00:00,155.648,155.774,155.426,155.772,25322
2025-12-18 02:00:00+00:00,155.771,155.888,155.663,155.81,26378
2025-12-18 06:00:00+00:00,155.806,155.956,155.77,155.93,35614
2025-12-18 10:00:00+00:00,155.93,155.978,155.38,155.594,49859
2025-12-18 14:00:00+00:00,155.592,155.695,155.284,155.642,61471
2025-12-18 18:00:00+00:00,155.638,155.71,155.494,155.562,20980
2025-12-18 22:00:00+00:00,155.531,155.795,155.502,155.741,20890
2025-12-19 02:00:00+00:00,155.742,156.18,155.589,155.995,44757
2025-12-19 06:00:00+00:00,155.996,157.214,155.85,157.202,64523
2025-12-19 10:00:00+00:00,157.203,157.402,157.133,157.326,35842
2025-12-19 14:00:00+00:00,157.325,157.67,156.932,157.438,48868
2025-12-19 18:00:00+00:00,157.438,157.786,157.402,157.723,24510
2025-12-21 22:00:00+00:00,157.547,157.714,157.255,157.294,41386
2025-12-22 02:00:00+00:00,157.293,157.472,157.23,157.364,24277
2025-12-22 06:00:00+00:00,157.365,157.571,157.27,157.462,31039
2025-12-22 10:00:00+00:00,157.462,157.466,156.872,157.188,39658
2025-12-22 14:00:00+00:00,157.188,157.224,156.705,156.848,44605
2025-12-22 18:00:00+00:00,156.848,157.048,156.848,157.036,21398
2025-12-22 22:00:00+00:00,157.018,157.051,156.422,156.462,24544
2025-12-23 02:00:00+00:00,156.462,156.484,155.914,156.012,36277
2025-12-23 06:00:00+00:00,156.012,156.189,155.65,155.97,48877
2025-12-23 10:00:00+00:00,155.969,156.366,155.866,156.341,42767
2025-12-23 14:00:00+00:00,156.34,156.545,156.208,156.298,53525
2025-12-23 18:00:00+00:00,156.296,156.344,156.18,156.236,19522
2025-12-23 22:00:00+00:00,156.258,156.283,155.601,155.656,37107
2025-12-24 02:00:00+00:00,155.655,156.068,155.555,155.798,32965
2025-12-24 06:00:00+00:00,155.798,155.972,155.662,155.835,45259
2025-12-24 10:00:00+00:00,155.836,156.072,155.82,156.012,39937
2025-12-24 14:00:00+00:00,156.012,156.036,155.68,155.972,43514
2025-12-24 18:00:00+00:00,155.972,156.02,155.836,155.952,16686
2025-12-25 22:00:00+00:00,155.94,156.492,155.752,156.284,35129
2025-12-26 02:00:00+00:00,156.284,156.31,155.988,156.206,28798
2025-12-26 06:00:00+00:00,156.206,156.474,156.092,156.462,31368
2025-12-26 10:00:00+00:00,156.464,156.49,156.228,156.324,31399
2025-12-26 14:00:00+00:00,156.324,156.73,156.276,156.571,45922
2025-12-26 18:00:00+00:00,156.57,156.61,156.439,156.569,30316
2025-12-28 22:00:00+00:00,156.526,156.577,156.056,156.314,38011
2025-12-29 02:00:00+00:00,156.32,156.512,156.244,156.309,26840
2025-12-29 06:00:00+00:00,156.312,156.4,156.052,156.326,35157
2025-12-29 10:00:00+00:00,156.328,156.424,156.194,156.233,31419
2025-12-29 14:00:00+00:00,156.232,156.292,155.916,156.185,47026
2025-12-29 18:00:00+00:00,156.186,156.249,155.987,156.042,16466
2025-12-29 22:00:00+00:00,156.069,156.329,155.926,156.226,26956
2025-12-30 02:00:00+00:00,156.224,156.34,156.012,156.043,30585
2025-12-30 06:00:00+00:00,156.042,156.105,155.856,155.923,37140
2025-12-30 10:00:00+00:00,155.926,156.214,155.744,156.196,38735
2025-12-30 14:00:00+00:00,156.197,156.568,156.124,156.337,38025
2025-12-30 18:00:00+00:00,156.337,156.525,156.311,156.421,22385
2025-12-30 22:00:00+00:00,156.367,156.468,156.332,156.434,15332
2025-12-31 02:00:00+00:00,156.435,156.64,156.424,156.593,18328
2025-12-31 06:00:00+00:00,156.594,156.654,156.509,156.633,30700
2025-12-31 10:00:00+00:00,156.632,156.836,156.552,156.812,37858
2025-12-31 14:00:00+00:00,156.813,156.996,156.644,156.826,59838
2025-12-31 18:00:00+00:00,156.826,156.923,156.616,156.684,23891
2026-01-01 22:00:00+00:00,156.725,156.887,156.522,156.635,11884
2026-01-02 02:00:00+00:00,156.636,156.946,156.594,156.912,11942
2026-01-02 06:00:00+00:00,156.912,157.0,156.77,156.914,29688
2026-01-02 10:00:00+00:00,156.912,157.004,156.804,156.908,26383
2026-01-02 14:00:00+00:00,156.907,156.922,156.563,156.772,40789
2026-01-02 18:00:00+00:00,156.773,156.956,156.764,156.837,16695
2026-01-04 22:00:00+00:00,156.756,157.252,156.711,157.014,35228
2026-01-05 02:00:00+00:00,157.016,157.3,156.952,157.184,27853
2026-01-05 06:00:00+00:00,157.186,157.234,156.69,156.928,41840
2026-01-05 10:00:00+00:00,156.927,156.979,156.468,156.824,44411
2026-01-05 14:00:00+00:00,156.824,156.856,156.268,156.332,54248
2026-01-05 18:00:00+00:00,156.332,156.424,156.116,156.404,20039
2026-01-05 22:00:00+00:00,156.377,156.798,156.325,156.454,27031
2026-01-06 02:00:00+00:00,156.453,156.503,156.24,156.43,27589
2026-01-06 06:00:00+00:00,156.43,156.484,156.164,156.378,42530
2026-01-06 10:00:00+00:00,156.378,156.582,156.28,156.371,43183
2026-01-06 14:00:00+00:00,156.371,156.744,156.301,156.692,46825
2026-01-06 18:00:00+00:00,156.691,156.75,156.571,156.663,16578
2026-01-06 22:00:00+00:00,156.634,156.81,156.542,156.72,21842
2026-01-07 02:00:00+00:00,156.721,156.731,156.367,156.387,23018
2026-01-07 06:00:00+00:00,156.388,156.586,156.294,156.464,30762
2026-01-07 10:00:00+00:00,156.464,156.598,156.362,156.419,27834
2026-01-07 14:00:00+00:00,156.418,156.802,156.393,156.62,46455
2026-01-07 18:00:00+00:00,156.621,156.802,156.596,156.757,16114
2026-01-07 22:00:00+00:00,156.748,156.945,156.643,156.913,17511
2026-01-08 02:00:00+00:00,156.912,156.955,156.634,156.672,20657
2026-01-08 06:00:00+00:00,156.671,156.784,156.46,156.746,34782
2026-01-08 10:00:00+00:00,156.746,156.964,156.666,156.964,24321
2026-01-08 14:00:00+00:00,156.966,157.072,156.775,156.811,37735
2026-01-08 18:00:00+00:00,156.81,156.994,156.796,156.882,14408
2026-01-08 22:00:00+00:00,156.846,157.17,156.795,157.162,19262
2026-01-09 02:00:00+00:00,157.163,157.392,157.122,157.378,21541
2026-01-09 06:00:00+00:00,157.377,157.736,157.34,157.709,29399
2026-01-09 10:00:00+00:00,157.712,157.841,157.374,157.49,40123
2026-01-09 14:00:00+00:00,157.49,158.188,157.371,158.053,72355
2026-01-09 18:00:00+00:00,158.054,158.068,157.835,157.933,20670
2026-01-11 22:00:00+00:00,158.076,158.21,157.517,157.751,31405
2026-01-12 02:00:00+00:00,157.749,158.186,157.67,158.007,21722
2026-01-12 06:00:00+00:00,158.007,158.07,157.676,157.895,33601
2026-01-12 10:00:00+00:00,157.896,157.963,157.709,157.844,30299
2026-01-12 14:00:00+00:00,157.845,158.174,157.834,158.088,39178
2026-01-12 18:00:00+00:00,158.088,158.201,158.054,158.16,14204
2026-01-12 22:00:00+00:00,158.128,158.504,157.898,158.485,30672
2026-01-13 02:00:00+00:00,158.484,158.922,158.337,158.786,30822
2026-01-13 06:00:00+00:00,158.786,159.05,158.734,158.89,34902
2026-01-13 10:00:00+00:00,158.891,158.958,158.583,158.882,37641
2026-01-13 14:00:00+00:00,158.884,159.192,158.804,159.024,53573
2026-01-13 18:00:00+00:00,159.024,159.177,159.002,159.172,17001
2026-01-13 22:00:00+00:00,159.146,159.453,159.096,159.339,21729
2026-01-14 02:00:00+00:00,159.34,159.394,159.082,159.336,23699
2026-01-14 06:00:00+00:00,159.335,159.35,158.668,158.762,45413
2026-01-14 10:00:00+00:00,158.762,158.824,158.136,158.598,53519
2026-01-14 14:00:00+00:00,158.598,158.675,158.094,158.302,66931
2026-01-14 18:00:00+00:00,158.303,158.602,158.302,158.435,25596
2026-01-14 22:00:00+00:00,158.423,158.577,158.222,158.356,31459
2026-01-15 02:00:00+00:00,158.371,158.648,158.31,158.434,28759
2026-01-15 06:00:00+00:00,158.433,158.734,158.303,158.4,42381
2026-01-15 10:00:00+00:00,158.399,158.857,158.347,158.828,32631
2026-01-15 14:00:00+00:00,158.829,158.881,158.414,158.51,46138
2026-01-15 18:00:00+00:00,158.51,158.676,158.466,158.622,24129
2026-01-15 22:00:00+00:00,158.633,158.706,158.472,158.602,18432
2026-01-16 02:00:00+00:00,158.601,158.634,157.954,158.379,33092
2026-01-16 06:00:00+00:00,158.38,158.452,158.01,158.197,38238
2026-01-16 10:00:00+00:00,158.197,158.226,157.944,158.019,35569
2026-01-16 14:00:00+00:00,158.018,158.269,157.823,158.143,52357
2026-01-16 18:00:00+00:00,158.142,158.246,158.04,158.103,15786
2026-01-18 22:00:00+00:00,157.92,157.969,157.425,157.688,44271
2026-01-19 02:00:00+00:00,157.686,157.948,157.684,157.901,28044
2026-01-19 06:00:00+00:00,157.902,158.166,157.745,157.925,42871
2026-01-19 10:00:00+00:00,157.926,158.108,157.828,157.926,28666
2026-01-19 14:00:00+00:00,157.928,158.139,157.863,158.033,21792
2026-01-19 18:00:00+00:00,158.032,158.154,158.006,158.127,3890
2026-01-19 22:00:00+00:00,158.087,158.284,157.848,157.95,29475
